state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Odisha,jajpur,9,707,224,3,344.0,2700.0,2657.0,1232.0,934,3044.0,3889.0,6933.0,7867.0,1.0,0.0,626.75,0.18702641911409013,1.1977315114375975,0.5274341496255155,1,0.09542115479770107,0.7956088458687773,0.5965267550319097,0.8723952479162982,0.6062272597760353
Odisha,jharsuguda,9,427,30,0,251.0,2307.0,1110.0,1245.0,457,2558.0,2355.0,4913.0,5370.0,1.0,0.0,295.5,0.12152699709079139,1.1647811979303693,0.522891231964484,1,0.051828466193107076,0.8220533116406991,0.6778350515463918,0.8691877177443433,0.48147119731814064
Odisha,kalahandi,9,1563,488,8,1128.0,9021.0,5054.0,4340.0,2059,10149.0,9394.0,19543.0,21602.0,1.0,0.0,1124.0,0.14414173818767376,1.2338183427812603,0.5020522758136625,1,0.06419830651264403,0.8330199601366127,0.4744722631320569,0.8544743582707257,0.5245452576014238
Odisha,kandhamal,9,1362,226,0,575.0,4622.0,2797.0,2829.0,1588,5197.0,5626.0,10823.0,12411.0,1.0,0.0,770.25,0.09321016780743696,1.1533046811476362,0.5478180362326094,1,0.07157625740504124,0.8496900041427342,0.5613033873343152,0.886787305222288,0.4275364294445082
Odisha,kendrapara,9,1205,353,1,648.0,5822.0,3744.0,3544.0,1559,6470.0,7288.0,13758.0,15317.0,1.0,0.0,1004.0,0.11869623747209844,1.155548194766479,0.5568093109076716,1,0.0665120900960583,0.8554943225752341,0.5039273441335297,0.8931356009556618,0.47607947914897386
Odisha,kendujhar,9,1866,491,3,1050.0,8733.0,4037.0,4739.0,2360,9783.0,8776.0,18559.0,20919.0,1.0,0.0,1356.5,0.15986170957224446,1.1956255654302592,0.5150850325504029,1,0.07218881379383747,0.8460071617944674,0.4174030436917035,0.8636761452226271,0.5544869222956896
Odisha,khorda,9,1282,255,4,850.0,4577.0,3844.0,3739.0,1541,5427.0,7583.0,13010.0,14551.0,1.0,0.0,1079.25,0.1709220677859469,1.2402189533513104,0.5935710070468984,1,0.06970660896804508,0.8189051022403641,0.4854565537555228,0.9190912220645926,0.5755534706329333
Odisha,khordha,7,37,37,13,0.0,0.0,477.0,2345.0,87,0.0,2822.0,2822.0,2909.0,1.0,0.0,244.4,0.2517712785260462,1.255332239540607,0.6262198808187236,1,0.05012305168170632,0.5630964340394043,0.6903780068728522,0.9421429820825575,0.7295461147386397
Odisha,koraput,9,1735,608,0,1097.0,9467.0,5251.0,6774.0,2343,10564.0,12025.0,22589.0,24932.0,1.0,0.0,1125.5,0.2625099764005653,1.4463814358230602,0.5384185700099305,1,0.06529369108049311,0.7509715769956384,0.4741040746195385,0.8801508055630213,0.75
Odisha,malkangiri,9,1383,290,1,530.0,3462.0,1698.0,2062.0,1674,3992.0,3760.0,7752.0,9426.0,1.0,0.0,717.5,0.13602718837538885,1.1836132475278607,0.549939623943419,1,0.09009574635065139,0.8137901792232117,0.5742513500245459,0.8882852537000345,0.5090895596436766
Odisha,mayurbhanj,9,3040,878,4,1344.0,12046.0,5192.0,6774.0,3922,13390.0,11966.0,25356.0,29278.0,1.0,0.0,2038.5,0.0874571337487825,1.0706766384290929,0.5393799308487268,1,0.07225392549533903,0.9280731397077598,0.25,0.880829575051411,0.4165786857855094
Odisha,nabarangapur,4,182,82,12,0.0,0.0,6437.0,6560.0,276,0.0,12997.0,12997.0,13273.0,1.0,0.0,1246.4,0.2528748099018742,1.5000884726891615,0.6061692223031961,1,0.08482489213137513,0.7065907614838791,0.4444280805105547,0.9279862007022157,0.7316479993811955
Odisha,nabarangpur,7,327,103,12,0.0,0.0,0.0,0.0,442,0.0,0.0,0.0,442.0,1.0,0.0,442.0,0.0,1.0,0.0,0,1.0,0.6852866062299492,0.6418753068237604,0.0,0.25
Odisha,nayagarh,9,882,126,1,414.0,3188.0,4029.0,2945.0,1009,3602.0,6974.0,10576.0,11585.0,1.0,0.0,616.5,0.11261767693682997,1.167931043173627,0.6123995592701083,1,0.062151876401945715,0.8388424112167229,0.5990427098674521,0.9323851344478646,0.4645017086226584
Odisha,nuapada,9,885,206,0,331.0,3051.0,3914.0,2350.0,1091,3382.0,6264.0,9646.0,10737.0,1.0,0.0,530.5,0.19247590551408492,1.2659690493736182,0.58793195610477,1,0.06254974207811348,0.7829570573788367,0.6201521845851743,0.9151097662276932,0.616606839391858
Odisha,puri,9,1209,249,0,641.0,5688.0,3350.0,3595.0,1458,6329.0,6945.0,13274.0,14732.0,1.0,0.0,932.75,0.17808811874491826,1.2476730068798056,0.5609198711604556,1,0.06291312559017942,0.8123835093350366,0.5214162984781542,0.8960378648790297,0.5892025727684587
Odisha,rayagada,9,1417,334,1,594.0,5915.0,2489.0,2896.0,1752,6509.0,5385.0,11894.0,13646.0,1.0,0.0,806.5,0.11231223956672277,1.1639620428617123,0.4928209942980146,1,0.0687919820876426,0.8412083208848596,0.552405498281787,0.8479566055407486,0.4639199452658991
Odisha,sambalpur,9,843,131,0,481.0,4807.0,2165.0,2394.0,974,5288.0,4559.0,9847.0,10821.0,1.0,0.0,644.25,0.10391088923534615,1.1587244065953977,0.49467227901383043,1,0.058366551911578184,0.8460936290773573,0.5922312223858616,0.849263706401016,0.4479179813661406
Odisha,sonapur,9,633,112,0,274.0,1910.0,1494.0,1043.0,745,2184.0,2537.0,4721.0,5466.0,1.0,0.0,377.5,0.06777729940048567,1.078744819419775,0.5546966627572236,1,0.07450167752121571,0.8533021129947109,0.657707412862052,0.8916439642607217,0.37909471161786235
Odisha,subarnapur,9,168,30,0,55.0,910.0,191.0,449.0,198,965.0,640.0,1605.0,1803.0,1.0,0.0,101.25,0.20375958829383595,1.3355555555555556,0.4218218218218218,1,0.075,0.7419946233148307,0.7255154639175257,0.797827590468637,0.6380987516888086
Odisha,sundargarh,9,242,53,0,83.0,1876.0,307.0,1372.0,295,1959.0,1679.0,3638.0,3933.0,1.0,0.0,182.5,0.17128840485430522,1.2324808357641952,0.47819570337591893,1,0.04952174207991317,0.7860743296233982,0.7055719194894452,0.8376304087204465,0.5762512290065034
Odisha,sundergarh,9,1504,303,8,753.0,5732.0,3982.0,3539.0,1815,6485.0,7521.0,14006.0,15821.0,1.0,0.0,1000.25,0.13126728079804054,1.1646836962112121,0.561744188186788,1,0.06859249099948568,0.8410110184293004,0.5048478154148257,0.8966198744883822,0.5000234135820787
