state,district,DEI,ASS,UBS,SRS
Bihar,araria,0.86891763725075,0.49443567092730595,0.8355597608814918,0.37249055153201494
Bihar,arwal,0.8228646966363875,0.6871185576337824,0.8800374667928392,0.37070618596585503
Bihar,aurangabad,0.919377721995055,0.49976558258895526,0.7537982863867692,0.29385720757532424
Bihar,aurangabad(bh),0.8631530547243174,0.7479272565760253,0.7082539469381309,0.29329804252569464
Bihar,banka,0.8517983755613538,0.56854447350672,0.8455230978476609,0.3711634575634139
Bihar,begusarai,0.8981204323207421,0.489964467255589,0.8261596084994991,0.35000221811796145
Bihar,bhabua,0.8535487864877783,0.7499506489660959,0.6662440990213011,0.2969206251661427
Bihar,bhagalpur,0.6907216814059474,0.5197308175272939,0.9064140453327166,0.38358192533756086
Bihar,bhojpur,0.8757360419721237,0.4870428860484627,0.7414724430732428,0.38676169885749206
Bihar,buxar,0.8999693313175271,0.5720648472585501,0.7241012454075331,0.27462133320971277
Bihar,darbhanga,0.913410842016518,0.4395079701919755,0.8656191548725614,0.34073140458267276
Bihar,east champaran,0.9098660502709317,0.26834213426771286,0.833772111907674,0.35751207539663327
Bihar,gaya,0.8816888458365695,0.4126486699896363,0.9272338955020225,0.38290396735755894
Bihar,gopalganj,0.8641457599567446,0.5371243152544045,0.8951717226059226,0.36032890388303573
Bihar,jamui,0.8439856270697902,0.6043263231364697,0.9550260180805985,0.37041979705881073
Bihar,jehanabad,0.7647686109923716,0.6703885571402721,0.8256296274791474,0.3796094707942634
Bihar,kaimur (bhabua),0.8383714178128059,0.6541726299165967,0.9387868100015668,0.3701850379282925
Bihar,katihar,0.8971655018228926,0.4817524552139367,0.8940064345059159,0.3608737908868279
Bihar,khagaria,0.8886337558732637,0.5484750530523614,0.7573101006935778,0.33480863183710075
Bihar,kishanganj,0.8885614864073377,0.5344593594235799,0.7958113112510443,0.37036652389139413
Bihar,lakhisarai,0.8457614577979629,0.6494637187649082,0.844811810141521,0.3687011546911467
Bihar,madhepura,0.912828512035609,0.5279696984651828,0.7966613207742861,0.2825425444267862
Bihar,madhubani,0.7955816628094514,0.46634396573941556,0.9714874557606906,0.3611893296369132
Bihar,monghyr,0.8613730745726802,0.7495064896609585,0.7159864278623203,0.30126708746089703
Bihar,munger,0.8216643294180844,0.664887091884575,0.8923320216328121,0.38940417382486403
Bihar,muzaffarpur,0.8140049573342154,0.43426579370171137,0.9172378320263299,0.37075583729598355
Bihar,nalanda,0.8313013841251312,0.5109518169405649,0.7855325646521267,0.4356195620639626
Bihar,nawada,0.8531928547157788,0.4464565957656813,0.7993196347582472,0.336738684038546
Bihar,pashchim champaran,0.4645971790400571,0.5200488575235651,0.18110390675504867,0.75
Bihar,patna,0.7482948076404488,0.4804473945395823,0.8837060345597946,0.3836521073688067
Bihar,purba champaran,0.8675277082806521,0.7475817993386962,0.6831737985877442,0.2783741341345137
Bihar,purbi champaran,0.6502105131979189,0.2614494398657652,0.0,0.4700922327305137
Bihar,purnea,0.8643652783915847,0.7443739821349258,0.8402912782534526,0.31627496301041447
Bihar,purnia,0.9088356790440191,0.46729965242771837,1.0,0.30373442903987685
Bihar,rohtas,0.913877726870731,0.554816660909046,0.7493837197262763,0.28135677467864095
Bihar,saharsa,0.8613399834927826,0.5665234311658829,0.9763134313817676,0.37627883363566517
Bihar,samastipur,0.9237867601243451,0.3715614667127276,0.8014086647815257,0.3538428035571071
Bihar,samstipur,0.8592327496195308,0.7486921976015397,0.7520808655455188,0.2943356470718436
Bihar,saran,0.8926507046893611,0.4092346359656235,0.8908121219128989,0.3824557288442111
Bihar,sheikhpura,0.8718610762904879,0.671778611261906,0.8520928359695816,0.3179517302150413
Bihar,sheikpura,0.8474323090373564,0.75,0.8554737165568014,0.3478214721492416
Bihar,sheohar,0.8855876371905811,0.6702240536939249,0.781783076186544,0.29315611050509893
Bihar,sitamarhi,0.7740016290966075,0.28756162024927756,0.9299644451848071,0.33968946473599637
Bihar,siwan,0.8691078313731921,0.5348259671040109,0.9101416329731584,0.38398568487705614
Bihar,supaul,0.9197396779266416,0.4938187830035039,0.7809050986096012,0.25
Bihar,vaishali,0.9310506076522038,0.39524996298672455,0.8582126218026912,0.3117680756759895
Bihar,west champaran,0.9102944465784384,0.25,0.7978082589738683,0.3493644946231147
